verse_part_type,verse_part,hebrew_id,bible_chapter,bible_verse,lit_type,testament_type,bible_book,version
WORD,,G1473,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1510,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G4771,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1519,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G435,1,RuthRth 1:11,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1994,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1211,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2364,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1473,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1360,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1095,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3361,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1510,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G435,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3754,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2036,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3754,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1510,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1473,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G5287,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1096,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1473,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G435,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:12,Historical Books (Former Prophets),Old Testament,Ruth,LXX
