bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id,lit_type,test_type
KJV,Genesis,26,Genesis26:27,PHRASE,"unto them,",H413,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:27,WORD,Wherefore,H4069,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:27,PHRASE,come ye,H935,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:27,PHRASE,"to me,",H413,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:27,PHRASE,seeing ye,H859,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:27,WORD,hate,H8130,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:27,WORD,"me,",H853,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:27,PHRASE,and have sent me away,H7971,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:27,PHRASE,from you?,H854,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,"And they said,",H559,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,We saw,H7200,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,WORD,certainly,H7200,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,WORD,that,H3588,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,the LORD,H3068,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,WORD,was,H1961,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,with thee:,H5973,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,"and we said,",H559,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,Let there be,H1961,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,WORD,now,H4994,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,an oath,H423,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,"betwixt us,",H996,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,WORD,[even],,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,betwixt us,H996,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,"and thee,",H996,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,and let us make,H3772,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,a covenant,H1285,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:28,PHRASE,with thee;,H5973,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,WORD,That,H518,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,PHRASE,thou wilt do,H6213,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,WORD,us,H5973,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,WORD,no,H518,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,WORD,"hurt,",H7451,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,WORD,as,H834,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,PHRASE,we have,H5060,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,WORD,not,H3808,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,PHRASE,"touched thee,",H5060,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,PHRASE,and as,H834,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,PHRASE,we have done,H6213,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,PHRASE,unto thee,H5973,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,PHRASE,nothing but,H7535,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,WORD,"good,",H2896,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,PHRASE,and have sent thee away,H7971,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,PHRASE,in peace:,H7965,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,WORD,thou,H859,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,WORD,[art],,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,WORD,now,H6258,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,PHRASE,the blessed,H1288,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:29,PHRASE,of the LORD.,H3068,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:30,PHRASE,And he made,H6213,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:30,WORD,them,,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:30,PHRASE,"a feast,",H4960,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:30,PHRASE,and they did eat,H398,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:30,PHRASE,and drink.,H8354,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:31,PHRASE,And they rose up betimes,H7925,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:31,PHRASE,"in the morning,",H1242,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:31,PHRASE,and sware,H7650,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:31,WORD,one,H376,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:31,PHRASE,to another:,H251,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:31,WORD,and,H7971,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:31,WORD,Isaac,H3327,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:31,PHRASE,"sent them away,",H7971,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:31,PHRASE,and they departed,H3212,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:31,PHRASE,from him,H854,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:31,PHRASE,in peace.,H7965,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,PHRASE,And it came to pass,H1961,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,PHRASE,the same,H1931,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,WORD,"day,",H3117,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,WORD,that,H935,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,WORD,Isaac's,H3327,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,WORD,servants,H5650,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,WORD,"came,",H935,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,PHRASE,and told,H5046,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,WORD,him,,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,WORD,,H5921,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,WORD,concerning,H182,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,PHRASE,the well,H875,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,WORD,which,H834,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,PHRASE,"they had digged,",H2658,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,PHRASE,and said,H559,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,PHRASE,"unto him,",,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,PHRASE,We have found,H4672,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:32,WORD,water.,H4325,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,PHRASE,And he called,H7121,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,WORD,it,H853,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,WORD,Shebah:,H7656,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,WORD,therefore,H5921,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,WORD,,H3651,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,PHRASE,the name,H8034,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,PHRASE,of the city,H5892,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,WORD,[is],,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,WORD,Beersheba,H884,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,WORD,,H884,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,WORD,unto,H5704,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,WORD,this,H2088,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:33,WORD,day.,H3117,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,WORD,And,H1961,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,WORD,Esau,H6215,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,WORD,was,H1961,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,WORD,forty,H705,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,WORD,years,H8141,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,WORD,old,H1121,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,PHRASE,when he took,H3947,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,PHRASE,to wife,H802,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,WORD,Judith,H3067,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,PHRASE,the daughter,H1323,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,PHRASE,of Beeri,H882,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,PHRASE,"the Hittite,",H2850,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,WORD,and,H853,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,WORD,Bashemath,H1315,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,PHRASE,the daughter,H1323,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,PHRASE,of Elon,H356,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:34,PHRASE,the Hittite:,H2850,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:35,PHRASE,Which were,H1961,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:35,PHRASE,a grief,H4786,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:35,PHRASE,of mind,H7307,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:35,PHRASE,unto Isaac,H3327,Pentateuch,Old Testament
KJV,Genesis,26,Genesis26:35,PHRASE,and to Rebekah.,H7259,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,"And it came to pass,",H1961,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,that when,H3588,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,WORD,Isaac,H3327,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,"was old,",H2204,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,WORD,and,H3543,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,his eyes,H5869,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,"were dim,",H3543,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,"so that he could not see,",H7200,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,he called,H7121,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,WORD,Esau,H6215,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,WORD,his,H1121,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,WORD,eldest,H1419,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,WORD,"son,",H1121,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,and said,H559,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,"unto him,",H413,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,My son:,H1121,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,and he said,H559,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,"unto him,",H413,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,WORD,"Behold,",H2009,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,PHRASE,[here am],,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:1,WORD,I.,H2009,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:2,PHRASE,"And he said,",H559,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:2,WORD,Behold,H2009,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:2,WORD,"now,",H4994,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:2,PHRASE,"I am old,",H2204,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:2,PHRASE,I know,H3045,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:2,WORD,not,H3808,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:2,PHRASE,the day,H3117,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:2,PHRASE,of my death:,H4194,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:3,PHRASE,Now therefore,H6258,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:3,WORD,"take,",H5375,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:3,PHRASE,"I pray thee,",H4994,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:3,PHRASE,"thy weapons,",H3627,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:3,PHRASE,thy quiver,H8522,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:3,PHRASE,"and thy bow,",H7198,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:3,PHRASE,and go out,H3318,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:3,PHRASE,"to the field,",H7704,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:3,PHRASE,and take,H6679,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:3,WORD,me,,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:3,WORD,[some],,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:3,WORD,venison;,H6720,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,PHRASE,And make,H6213,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,WORD,me,H589,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,PHRASE,"savoury meat,",H4303,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,PHRASE,such as,H834,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,PHRASE,"I love,",H157,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,PHRASE,and bring,H935,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,WORD,[it],,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,PHRASE,"to me,",,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,PHRASE,that I may eat;,H398,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,WORD,that,H5668,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,PHRASE,my soul,H5315,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,PHRASE,may bless thee,H1288,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,WORD,before,H2962,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:4,PHRASE,I die.,H4191,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,PHRASE,And Rebekah,H7259,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,heard,H8085,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,when,H1696,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,Isaac,H3327,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,spake,H1696,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,to,H413,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,Esau,H6215,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,PHRASE,his son.,H1121,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,And,H3212,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,Esau,H6215,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,went,H3212,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,PHRASE,to the field,H7704,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,PHRASE,to hunt,H6679,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,[for],,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,"venison,",H6718,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,[and],,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,PHRASE,to bring,H935,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:5,WORD,[it].,,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,PHRASE,And Rebekah,H7259,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,WORD,spake,H559,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,WORD,unto,H413,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,WORD,Jacob,H3290,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,PHRASE,"her son,",H1121,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,WORD,"saying,",H559,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,WORD,"Behold,",H2009,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,PHRASE,I heard,H8085,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,PHRASE,thy father,H1,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,WORD,speak,H1696,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,WORD,unto,H413,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,WORD,Esau,H6215,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,PHRASE,"thy brother,",H251,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:6,WORD,"saying,",H559,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:7,WORD,Bring,H935,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:7,WORD,me,,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:7,WORD,"venison,",H6718,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:7,PHRASE,and make,H6213,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:7,WORD,me,H589,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:7,PHRASE,"savoury meat,",H4303,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:7,PHRASE,"that I may eat,",H398,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:7,PHRASE,and bless thee,H1288,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:7,WORD,before,H6440,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:7,PHRASE,the LORD,H3068,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:7,WORD,before,H6440,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:7,PHRASE,my death.,H4194,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:8,PHRASE,"Now therefore,",H6258,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:8,PHRASE,"my son,",H1121,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:8,WORD,obey,H8085,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:8,PHRASE,my voice,H6963,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:8,PHRASE,according to that which,H834,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:8,WORD,I,H589,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:8,WORD,command,H6680,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:8,WORD,thee.,H853,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,WORD,Go,H3212,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,WORD,now,H4994,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,WORD,to,H413,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,PHRASE,"the flock,",H6629,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,PHRASE,and fetch,H3947,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,WORD,me,H589,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,PHRASE,from thence,H8033,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,WORD,two,H8147,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,WORD,good,H2896,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,WORD,kids,H1423,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,PHRASE,of the goats;,H5795,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,PHRASE,and I will make,H6213,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,WORD,them,H853,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,PHRASE,savoury meat,H4303,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,PHRASE,"for thy father,",H1,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,PHRASE,such as,H834,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:9,PHRASE,he loveth:,H157,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:10,PHRASE,And thou shalt bring,H935,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:10,WORD,[it],,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:10,PHRASE,"to thy father,",H1,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:10,PHRASE,"that he may eat,",H398,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:10,PHRASE,and that,H5668,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:10,PHRASE,he may bless thee,H1288,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:10,WORD,before,H6440,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:10,PHRASE,his death.,H4194,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,Jacob,H3290,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,said,H559,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,to,H413,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,Rebekah,H7259,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,PHRASE,"his mother,",H517,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,"Behold,",H2005,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,Esau,H6215,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,PHRASE,my brother,H251,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,[is],,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,a,H376,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,hairy,H8163,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,"man,",H376,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,PHRASE,and I,H595,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,[am],,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,a,H376,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,smooth,H2509,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:11,WORD,man:,H376,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:12,PHRASE,My father,H1,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:12,WORD,peradventure,H194,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:12,PHRASE,"will feel me,",H4959,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:12,PHRASE,and I shall seem,H1961,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:12,PHRASE,to him,H5869,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:12,PHRASE,as a deceiver;,H8591,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:12,PHRASE,and I shall bring,H935,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:12,PHRASE,a curse,H7045,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:12,PHRASE,"upon me,",H5921,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:12,PHRASE,and not,H3808,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:12,PHRASE,a blessing.,H1293,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,WORD,And,H559,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,PHRASE,his mother,H517,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,WORD,said,H559,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,PHRASE,"unto him,",,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,PHRASE,Upon me,H5921,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,WORD,[be],,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,PHRASE,"thy curse,",H7045,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,PHRASE,my son:,H1121,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,WORD,only,H389,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,WORD,obey,H8085,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,PHRASE,"my voice,",H6963,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,PHRASE,and go,H3212,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,WORD,fetch,H3947,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,WORD,me,H589,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:13,WORD,[them].,,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:14,PHRASE,"And he went,",H3212,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:14,PHRASE,"and fetched,",H3947,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:14,PHRASE,and brought,H935,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:14,WORD,[them],,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:14,PHRASE,to his mother:,H517,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:14,WORD,and,H6213,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:14,PHRASE,his mother,H517,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:14,WORD,made,H6213,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:14,PHRASE,"savoury meat,",H4303,Pentateuch,Old Testament
KJV,Genesis,27,Genesis27:14,PHRASE,such as,H834,Pentateuch,Old Testament
