bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id,bible_book,version,lit_type,test_type
5,Genesis5:31,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:31,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:31,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:31,WORD,,G2250,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:31,WORD,,G2984,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:31,WORD,,,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:31,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:31,WORD,,G4004,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:31,WORD,,G5140,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:31,WORD,,G2094,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:31,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:31,WORD,,G599,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G3575,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G2094,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G4001,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G1080,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G3575,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G5140,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G5207,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G4590,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
5,Genesis5:32,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G2259,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G757,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G4183,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G2364,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G1096,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:1,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G3708,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G5207,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G2364,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G3754,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G2570,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G2983,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G1438,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G1135,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G575,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G3739,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:2,WORD,,G1586,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G2036,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G2962,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G3756,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G3361,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G2650,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G4151,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G3778,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G1519,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G165,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G1223,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G4561,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G2250,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G1540,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G1501,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:3,WORD,,G2094,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G2250,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G1565,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G3326,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G1565,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G5613,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G302,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G1531,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G5207,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G4314,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G2364,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G1080,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G1438,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G1565,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G575,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G165,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:4,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G3708,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G2962,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G3754,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G4129,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G2549,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G5100,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G2588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G1960,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G4190,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:5,WORD,,G2250,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,G1760,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,G3754,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:6,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G2036,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G3739,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G575,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G4383,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G575,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G2193,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G2934,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G575,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G2062,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G2193,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G4071,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G3772,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G3754,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G2373,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G3754,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:7,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:8,WORD,,G3575,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:8,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:8,WORD,,G2147,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:8,WORD,,G5485,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:8,WORD,,G1726,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:8,WORD,,G2962,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:8,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:8,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G3778,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G1078,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G3575,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G3575,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G1342,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G5046,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G1722,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G1074,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G2100,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:9,WORD,,G3575,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:10,WORD,,G1080,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:10,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:10,WORD,,G3575,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:10,WORD,,G5140,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:10,WORD,,G5207,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:10,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:10,WORD,,G4590,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:10,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:10,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:10,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:10,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:11,WORD,,G5351,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:11,WORD,,G1161,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:11,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:11,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:11,WORD,,G1726,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:11,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:11,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:11,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:11,WORD,,G4130,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:11,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:11,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:11,WORD,,G93,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G3708,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G2962,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G1510,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G3754,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G4561,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G3598,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G1909,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:12,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G2036,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G2316,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G4314,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G3575,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G2540,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G3956,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G444,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G2240,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G1726,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G3754,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G4130,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G93,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G575,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G2400,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G1473,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:13,WORD,,G1093,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G3767,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G4572,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G2787,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G1537,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G3586,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G5068,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G3555,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G2787,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G846,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G2081,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G1855,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:14,WORD,,,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G3779,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G4160,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G2787,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G5145,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G4083,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G3372,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G2787,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G4004,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G4083,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G4114,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G2532,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G5144,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G4083,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G3588,Genesis,LXX,Pentateuch,Old Testament
6,Genesis6:15,WORD,,G5311,Genesis,LXX,Pentateuch,Old Testament
